,AcresBurned,ArchiveYear,Counties,CountyIds,CrewsInvolved,Fatalities,Latitude,Longitude,Name,PersonnelInvolved,Started,StructuresDamaged,StructuresDestroyed,UniqueId,Year,Month,Year-Month
585,30.0,2016,San Benito,35,,,36.80296,-121.40303999999999,Hidden Fire,,2016-06-03 17:39:00+00:00,,,a757d4f9-2aa1-44c8-b986-ac00ca2fafdd,2016,06,2016-06
586,30.0,2016,Butte,4,1.0,,39.624016999999995,-121.59509299999999,70 Fire,42.0,2016-05-29 16:51:00+00:00,,,6227f4ad-3e40-4f3b-b210-3e55483e1e84,2016,05,2016-05
587,30.0,2016,Merced,24,,,37.2171,-121.08036000000001,Taglio Fire,,2016-04-24 11:10:00+00:00,,,7106ba43-100b-41f9-acbf-9fb9e9ab9ef7,2016,04,2016-04
588,28.0,2016,San Diego,37,,,33.254355,-117.158475,Gopher Fire,,2016-11-13 11:14:00+00:00,,,6f600260-2bdb-4f53-9d1a-eab8afb3a11a,2016,11,2016-11
589,28.0,2016,San Diego,37,,,33.00056,-116.9571,Rock Fire,,2016-07-22 14:47:00+00:00,,,0b655a9d-94b3-4095-acfd-d40ac8347318,2016,07,2016-07
590,26.0,2016,Amador,3,2.0,,38.2581,-120.8657,Deer Fire,,2016-08-05 13:49:00+00:00,,,38fe21ed-2019-4be9-abdf-bf46ac5f59e3,2016,08,2016-08
591,26.0,2016,Siskiyou,47,,,41.961909999999996,-122.59328000000001,Bailey Fire,,2016-07-19 14:09:00+00:00,,,be2805af-a801-4ca9-b9e7-14f3b896097e,2016,07,2016-07
592,25.0,2016,Santa Clara,43,,,37.11831,-121.69783999999999,Oak Fire,,2016-09-01 14:36:00+00:00,,,e935ecb3-5eba-43f8-ae02-624b3d5bc03a,2016,09,2016-09
593,25.0,2016,Santa Clara,43,,,37.06531,-121.68576999999999,Oak Fire,,2016-08-12 16:00:00+00:00,,,b82b0e22-4155-43dd-ac33-1da015b6d3d2,2016,08,2016-08
594,25.0,2016,El Dorado,9,,,0.0,0.0,Alder Fire,,2016-08-06 15:00:00+00:00,,,d15f161e-b69d-4e4e-9e8c-da869ebc805f,2016,08,2016-08
595,25.0,2016,Lake,17,,,0.0,0.0,North Branch Extension Fire,,2016-07-29 14:55:00+00:00,,,bff80dce-32ca-4aa1-a542-f1ee5b9affc1,2016,07,2016-07
596,25.0,2016,El Dorado,9,,,38.64107,-120.6955,Aukum Fire,,2016-06-03 12:41:00+00:00,,,f2b5faf1-9ff0-48b7-8151-25880262bec1,2016,06,2016-06
597,25.0,2016,Monterey,27,,,35.8378273,-121.0381507,Bryson Fire,,2016-05-12 14:13:00+00:00,,,afaa2efe-d946-4ff9-93c2-459aad31b908,2016,05,2016-05
598,24.0,2016,Shasta,45,,,40.61388,-122.46777,Keswick Fire,,2016-06-11 16:02:00+00:00,,,20e4887c-b772-460d-98be-d60f39171aeb,2016,06,2016-06
599,23.0,2016,Humboldt,12,,,40.4572,-124.05803999999999,Stafford Fire,,2016-08-11 14:57:00+00:00,,,bc2fd9c2-da5c-4cd7-bbec-9daf2143a196,2016,08,2016-08
600,23.0,2016,Siskiyou,47,,,41.71847,-122.36923999999999,Table Fire,,2016-07-21 20:30:00+00:00,,,5d276af0-17d5-47d5-8f0e-86756d91b5c6,2016,07,2016-07
601,21.0,2016,Humboldt,12,,,40.9878,-123.77832,Summit Fire,,2016-08-12 17:23:00+00:00,,,861bfbd3-ce1c-46bd-a32b-2848b7399119,2016,08,2016-08
602,20.0,2016,San Bernardino,36,,,34.25858,-117.4415,Ken Fire,,2016-09-03 21:51:00+00:00,,,383c3df6-a1eb-40fd-b798-41481dff679a,2016,09,2016-09
603,20.0,2016,Lake,17,,,39.1408865,-122.9148951,Mockingbird Fire,,2016-08-30 16:54:00+00:00,,,1780f987-76f9-4a82-81bd-6cb914758eec,2016,08,2016-08
604,20.0,2016,Ventura,56,,,0.0,0.0,Edison Fire,,2016-05-12 14:13:00+00:00,,,5ae9ec04-a2f4-4e18-8f6b-99c939eed64d,2016,05,2016-05
605,19.0,2016,Amador,3,,,0.0,0.0,Willow Fire,,2016-08-30 16:52:00+00:00,,,fa8a5b87-9f71-4b68-bd14-b751844d5676,2016,08,2016-08
606,15.0,2016,Ventura,56,,,33.11645,-116.58542,Shelter Fire,,2016-07-11 12:58:00+00:00,,,7ebdcc3e-f402-4ab7-88d4-82d99d59b019,2016,07,2016-07
607,11.0,2016,Tehama,52,,,0.0,0.0,Collier Fire,,2016-07-25 16:55:00+00:00,,,d35cfa9a-0087-4b24-ad22-6a738e633771,2016,07,2016-07
608,11.0,2016,Shasta,45,,,0.0,0.0,Fiddler Fire,,2016-05-25 16:51:00+00:00,,,0e493de0-b544-4b10-a229-ea9da56bf621,2016,05,2016-05
609,10.0,2016,Tulare,54,,,36.217,-118.551,Jacobson Fire,,2016-10-20 17:00:00+00:00,,,2458cd6c-82d6-43ef-b509-706e3af69451,2016,10,2016-10
610,0.0,2016,Alpine,2,,,38.575540000000004,-120.00606,Mokelumne Fire,,2016-08-18 12:05:00+00:00,,,5823867d-c458-4673-858f-0ded99b6121f,2016,08,2016-08
611,0.0,2016,Los Angeles,19,,,0.0,0.0,Sand Fire,,2016-07-22 14:11:00+00:00,,,bb4feaa5-4afc-47fb-82b3-c3aed84c3c31,2016,07,2016-07
612,0.0,2016,San Luis Obispo,40,,,35.01382,-119.58206000000001,Soda Fire,,2016-06-04 17:46:00+00:00,,,5c86c26b-e6c0-4e47-90b7-bc5da3885ebe,2016,06,2016-06
613,0.0,2016,Los Angeles,19,,,0.0,0.0,Old Fire,,2016-06-04 16:09:00+00:00,,,d0ffe734-daf1-4446-af7d-4f8fde2802b7,2016,06,2016-06
614,0.0,2016,Tulare,54,,,35.84883,-118.08591000000001,Chimney Fire,,2016-06-01 15:35:00+00:00,,,6afa1ccf-e1b6-492b-bcaa-9189cd3487aa,2016,06,2016-06
615,0.0,2016,Los Angeles,19,,,34.6888731,-118.78925929999998,Gorman Fire,,2016-04-19 13:09:00+00:00,,,2c77fa07-73e6-45fe-a527-5bd526bdef41,2016,04,2016-04
616,281893.0,2017,Santa Barbara,"42,56",,,34.415209999999995,-119.09123999999998,Thomas Fire,,2017-12-04 18:28:00+00:00,280.0,1063.0,d28bc34e-73a8-454d-9e55-dea7bdd40bee,2017,12,2017-12
618,83733.0,2017,Lassen,18,,,40.07045,-120.14013,Long Valley Fire,,2017-07-11 14:15:00+00:00,,,f7b03fae-de58-4674-9f4f-d3e9d2762d84,2017,07,2017-07
619,83120.0,2017,Modoc,25,,,0.0,0.0,Modoc July Complex,,2017-07-24 12:00:00+00:00,,,8caf9d17-d9c3-42e4-a622-30799080c4b9,2017,07,2017-07
620,81826.0,2017,Mariposa,22,,,37.61757,-120.21321,Detwiler Fire,,2017-07-16 15:56:00+00:00,21.0,131.0,9feb25c4-d3ae-4f78-9fc9-a1ad2b308e42,2017,07,2017-07
621,78698.0,2017,Siskiyou,47,,,41.841,-123.47399999999999,Eclipse Complex,,2017-08-15 07:55:00+00:00,,,490ae25d-c3d8-4a90-9e75-0ad85e0f629f,2017,08,2017-08
622,56556.0,2017,Napa,"28,49",,3.0,38.4041,-122.5209,Nuns / Adobe / Norrbom/ Pressley / Partrick Fires / Oakmont (Central LNU Complex),,2017-10-08 22:00:00+00:00,172.0,1355.0,be79d28c-767d-4a0d-b168-e86a5842004f,2017,10,2017-10
624,51624.0,2017,Napa,"28,48",,6.0,38.39206,-122.24367,Atlas Fire (Southern LNU Complex),,2017-10-08 21:52:00+00:00,783.0,120.0,676946dc-1b38-4a09-9bbe-9ce638cfed52,2017,10,2017-10
626,48889.0,2017,Kings,16,,,35.93273,-120.20013999999999,Garza Fire,,2017-07-09 15:10:00+00:00,,1.0,6ee351a7-9382-48bc-a161-b417f7560ff9,2017,07,2017-07
627,39715.0,2017,Siskiyou,47,,,42.038999999999994,-123.21799999999999,Miller Complex,,2017-08-14 14:00:00+00:00,,,d43c681d-b57e-47e6-a6ad-e3ed08de9ff7,2017,08,2017-08
628,36807.0,2017,Napa,"28,49",,22.0,38.60895,-122.62879,Tubbs Fire (Central LNU Complex),,2017-10-08 21:45:00+00:00,317.0,5636.0,82c2aafa-ef04-49f0-a172-0dfa8a15582e,2017,10,2017-10
630,36556.0,2017,Tulare,54,28.0,,36.15356,-118.74103000000001,Pier Fire,1728.0,2017-08-29 08:29:00+00:00,,2.0,c8ebf0c1-e560-4e22-a946-129af8699dfb,2017,08,2017-08
631,36523.0,2017,Mendocino,23,,9.0,39.24873,-123.16635,Redwood Valley Fire (Mendocino Lake Complex),,2017-10-08 23:36:00+00:00,44.0,546.0,c229ea5c-2ebd-4f80-892e-fc5da8a1eeea,2017,10,2017-10
632,28687.0,2017,San Luis Obispo,40,21.0,,35.0179,-120.3223,Alamo Fire,153.0,2017-07-06 15:44:00+00:00,1.0,0.0,5a43b164-04d0-46ea-992e-ea5aa283305f,2017,07,2017-07
633,27276.0,2017,Siskiyou,47,,,41.59,-123.501,Orleans Complex,,2017-07-26 18:00:00+00:00,,,51bf0e2a-7f1f-4fe1-aeaa-70510ad42d0e,2017,07,2017-07
634,21846.0,2017,Trinity,53,,,40.76025,-123.10003,Helena - Fork Fire,,2017-08-30 18:00:00+00:00,,,220a986e-6d2c-4893-9473-232d1e1abf0c,2017,08,2017-08
635,18900.0,2017,Tulare,54,,,36.27138,-118.48555,Lion Fire,,2017-09-27 14:00:00+00:00,,,f2e55878-e387-412b-a067-dadc649bed43,2017,09,2017-09
636,18618.0,2017,Lassen,18,,,40.69573,-119.93498999999998,R-4 Fire,,2017-08-30 08:30:00+00:00,,,49757269-445f-4525-8698-858d8e0a5398,2017,08,2017-08
637,18430.0,2017,Santa Barbara,42,,,34.550959999999996,-119.9494,Whittier Fire,,2017-07-08 13:43:00+00:00,,,dfd1e0d9-42b5-436a-aa83-ffcbbb7a6145,2017,07,2017-07
638,17357.0,2017,Sonoma,49,,,38.76549,-122.90938999999999,Pocket Fire (Central LNU Complex),,2017-10-09 03:30:00+00:00,2.0,6.0,0de36981-b31f-45c7-befd-1596f982e7db,2017,10,2017-10
639,16031.0,2017,Tulare,54,,,0.0,0.0,Schaeffer Fire,,2017-06-24 16:16:00+00:00,,,0624b038-7a97-4294-a7b5-074e3dfa4fb7,2017,06,2017-06
640,15619.0,2017,Los Angeles,19,,,34.31283,-118.35863,Creek Fire,,2017-12-05 03:44:00+00:00,26.0,37.0,a245b55b-3eb7-49dd-9a5e-909d53854055,2017,12,2017-12
641,13417.0,2017,Trinity,53,,,40.2275,-123.03583,Buck Fire,,2017-09-12 17:42:00+00:00,,,7cc06465-bf2a-4df2-a68d-5f330e1cea42,2017,09,2017-09
642,12407.0,2017,Madera,20,,,37.44663,-119.64622,Railroad Fire,,2017-08-29 12:19:00+00:00,,,9989e07d-5125-472d-9601-0d7158b13073,2017,08,2017-08
643,10343.0,2017,Fresno,10,14.0,,36.12089,-120.37116,Elm Fire,432.0,2017-05-18 13:11:00+00:00,,,65062933-27cf-48d7-8e4c-9a7ac78e65ff,2017,05,2017-05
644,9989.0,2017,Yuba,58,,4.0,39.321979999999996,-121.4021,Cascade Fire (Wind Complex),,2017-10-08 23:03:00+00:00,10.0,264.0,608ed849-d1ec-4b0d-a477-d1b8e9c7e6dd,2017,10,2017-10
645,9217.0,2017,Orange,30,13.0,,33.87041,-117.70975,Canyon 2 Fire,677.0,2017-10-09 09:51:00+00:00,55.0,25.0,969c721c-5f27-41d4-9a94-ffa12e351204,2017,10,2017-10
646,8925.0,2017,Mono,26,,,38.655,-119.55425,Slinkard Fire,,2017-08-29 15:15:00+00:00,,,71ea2924-bc37-44f4-b454-47eff22e426c,2017,08,2017-08
647,8417.0,2017,Butte,4,,,39.624959999999994,-121.52966,Cherokee Fire,97.0,2017-10-08 21:45:00+00:00,1.0,6.0,adf929a5-d508-4f69-8845-8fa1df8d4f95,2017,10,2017-10
648,8094.0,2017,Mariposa,22,,,37.644,-119.618,Empire Fire,,2017-08-01 08:45:00+00:00,,,2995e2b3-f18d-44ec-952f-9f148b8354d9,2017,08,2017-08
649,7697.0,2017,Modoc,25,,,41.466,-120.321,Parker 2 Fire,,2017-08-03 14:00:00+00:00,,,3e005fd9-11a4-4145-a71f-8a4cf9a1341a,2017,08,2017-08
650,7194.0,2017,Los Angeles,19,,,34.22957,-118.2674,La Tuna Fire ,,2017-09-01 13:26:00+00:00,,,c2bf9820-7e90-43c4-bd3d-1b26ef7ada51,2017,09,2017-09
651,7000.0,2017,Mariposa,22,,,37.538000000000004,-119.598,South Fork Fire,,2017-08-14 14:28:00+00:00,,,b02ec4f1-ac5c-4b22-b7fa-5834af16d807,2017,08,2017-08
652,6309.0,2017,Riverside,33,,,33.530045,-116.594422,Manzanita Fire,,2017-06-26 15:10:00+00:00,,,ca0c9a5f-7a1a-4903-b790-6eb3e85e7e64,2017,06,2017-06
653,6151.0,2017,Butte,4,,,39.39455,-121.40613,LaPorte Fire (Wind Complex),,2017-10-09 00:57:00+00:00,2.0,74.0,4ca0e06c-4e6e-4e00-a4a4-6813e3200bd5,2017,10,2017-10
654,6049.0,2017,Los Angeles,19,18.0,,34.45283,-118.58188,Rye Fire,652.0,2017-12-05 11:31:00+00:00,3.0,6.0,1e11fa40-e850-45d2-b65e-05aadc9f02f1,2017,12,2017-12
655,6042.0,2017,Lassen,18,,,40.43962,-120.22215,Mud Fire,,2017-08-29 14:36:00+00:00,,,b77ff66d-d8ee-49c9-bd0f-92a4350a095a,2017,08,2017-08
656,6033.0,2017,Butte,4,4.0,,39.453520000000005,-121.41221999999999,Wall Fire,148.0,2017-07-07 14:52:00+00:00,60.0,41.0,8816f0da-0818-499a-9ff6-ba4fd56ca7c8,2017,07,2017-07
657,5738.0,2017,Fresno,10,,,36.07228,-120.26561000000001,Jayne Fire,,2017-04-20 15:40:00+00:00,,,0cacf259-1ba3-4e8c-a938-feaab2655c4b,2017,04,2017-04
658,5247.0,2017,Stanislaus,50,,,38.329,-119.78200000000001,Summit Complex,,2017-07-31 13:44:00+00:00,,,68328f20-5aed-404d-8c29-81b4b69e8439,2017,07,2017-07
659,4736.0,2017,Trinity,53,,,40.175979999999996,-123.36882,Ruth Complex,,2017-08-07 22:30:00+00:00,,,9eb07177-e62a-4f5a-adeb-e95508e31959,2017,08,2017-08
660,4310.0,2017,Plumas,32,,,39.9034,-120.9761,Minerva Fire,,2017-07-29 18:55:00+00:00,,,a95302d3-8574-4900-9d2a-daa33c55b70e,2017,07,2017-07
661,4100.0,2017,San Diego,37,,,33.3237,-117.163,Lilac Fire,,2017-12-07 11:15:00+00:00,64.0,157.0,fc4fcd00-8eee-43e5-b77f-bbd0c1669744,2017,12,2017-12
662,4016.0,2017,Butte,4,,,39.577009999999994,-121.30208999999999,Ponderosa Fire,,2017-08-29 13:16:00+00:00,,54.0,7c9253af-4c43-41bb-b1de-44af15e0d83e,2017,08,2017-08
663,3874.0,2017,Riverside,33,8.0,,33.974709999999995,-117.09983999999999,Palmer Fire,,2017-09-02 13:33:00+00:00,,,cfa04438-152b-4f4b-a712-4343af8c7fcf,2017,09,2017-09
664,3142.0,2017,Siskiyou,47,,,41.853,-123.676,Young Fire,,2017-08-07 17:45:00+00:00,,,687e2987-2306-477b-bbaf-0d5465eb1e7c,2017,08,2017-08
665,2940.0,2017,Kern,15,,,35.77896,-118.89627,Hawk Fire,,2017-07-07 09:18:00+00:00,,,1652d79a-f4fc-4151-a0d1-1b7366730f47,2017,07,2017-07
666,2662.0,2017,Orange,30,,,33.8668,-117.68598,Canyon Fire,,2017-09-25 13:03:00+00:00,,,0176a674-c102-4854-92af-7d09aa3e1430,2017,09,2017-09
667,2575.0,2017,Plumas,32,,,39.75312,-120.75485,Eureka Fire,,2017-09-05 18:38:00+00:00,,,47988f74-d4bd-4ddd-814e-22ebc2ca5ccf,2017,09,2017-09
668,2312.0,2017,Kings,16,,,36.05187,-120.05403999999999,I-5 Fire,,2017-08-24 18:13:00+00:00,,,2f2a4afd-06f1-4b57-b3f2-db8e3d9ac05c,2017,08,2017-08
669,2295.0,2017,Tulare,54,,,36.257,-118.296,Indian Fire,,2017-08-02 18:00:00+00:00,,,345f6faa-9946-418e-8a60-d5cb9efb3af4,2017,08,2017-08
670,2289.0,2017,Tulare,54,,,36.0226,-118.94252,Roadrunner Fire,,2017-07-30 17:43:00+00:00,,,eff9d678-293f-43aa-96af-c5cf3203b31f,2017,07,2017-07
671,2269.0,2017,Yolo,57,4.0,,38.49521,-122.0251,Winters Fire,123.0,2017-07-06 12:41:00+00:00,,,a7509e35-3083-4306-bcce-ebf6d101b62a,2017,07,2017-07
672,2207.0,2017,Lake,17,,,39.013870000000004,-122.64543,Sulphur Fire (Mendocino Lake Complex),,2017-10-08 23:59:00+00:00,8.0,162.0,0f32c2db-7d28-4cf6-85b8-44b53899c8eb,2017,10,2017-10
673,2056.0,2017,San Diego,37,,,32.65597,-116.80527,Gate Fire,665.0,2017-05-20 23:19:00+00:00,,,c4d0a25f-02f6-4877-a944-8f5d50bf2335,2017,05,2017-05
674,1868.0,2017,Sonoma,49,,,0.0,0.0,Adobe Fire (Central LNU Complex),,2017-10-09 01:00:00+00:00,,,9a5c9879-2e18-41a4-88d6-2360203dae79,2017,10,2017-10
675,1816.0,2017,Monterey,"27,40",,,35.86949,-120.57893999999999,Parkfield Fire,,2017-07-08 18:30:00+00:00,,,a21faf4f-3628-4e24-ac64-8471d9d12560,2017,07,2017-07
677,1800.0,2017,Merced,24,,,36.96655,-120.89261,Wright Fire,,2017-05-12 15:30:00+00:00,,,63a81990-8521-409d-9c22-92d1c33e0353,2017,05,2017-05
678,1749.0,2017,Stanislaus,50,,,38.12,-119.941,Creek Fire,,2017-09-03 16:23:00+00:00,,,7f33fd28-9a93-438b-84ca-0e57e7c441f4,2017,09,2017-09
679,1660.0,2017,Sonoma,49,,,38.14242,-122.47301000000002,37 Fire,,2017-10-09 14:00:00+00:00,,,fe6e94d7-7b47-4992-9a52-787e1fad8171,2017,10,2017-10
680,1649.0,2017,Fresno,10,17.0,,35.959109999999995,-120.55578999999999,Park Fire,727.0,2017-07-17 13:15:00+00:00,,,f44aec62-5d1d-422f-9ff9-dbef80e4e27f,2017,07,2017-07
681,1626.0,2017,Kern,15,,,35.59904,-119.08312,Quail Fire,,2017-07-06 12:29:00+00:00,,,ea019efb-52d2-4f08-8d04-20b680e2361b,2017,07,2017-07
682,1598.0,2017,San Luis Obispo,40,,,35.4025,-120.4992,Hill Fire,,2017-06-26 15:27:00+00:00,,4.0,81b37451-57b5-4050-a54d-e9750f84a567,2017,06,2017-06
683,1538.0,2017,Fresno,10,,,36.269125,-120.620791,Derrick Fire,,2017-07-02 22:28:00+00:00,,,e3e75be1-8dea-4022-975b-34a0f25b57c0,2017,07,2017-07
684,1522.0,2017,Kern,15,,,35.53456,-118.66733,Highway Fire,,2017-06-18 14:22:00+00:00,,,1b01181e-fbcb-4dc4-86ec-cfddc864cc34,2017,06,2017-06
685,1503.0,2017,San Bernardino,36,,,34.2976,-116.82600000000001,Holcomb Fire,,2017-06-19 15:05:00+00:00,,,b5dd68e2-ec95-47cd-a126-d5f6f0f2b49a,2017,06,2017-06
686,1431.0,2017,Madera,20,,,37.0825,-119.8011,Oakwood Fire,13.0,2017-06-10 13:19:00+00:00,,,d11a4f65-9523-40d8-989a-6603705e9638,2017,06,2017-06
687,1350.0,2017,Kern,15,,,35.543,-118.654,Garden Fire,,2017-07-30 16:17:00+00:00,,,0f4499f5-846c-4791-994e-81df04fe691a,2017,07,2017-07
688,1350.0,2017,Riverside,33,,,34.00566,-117.30693000000001,Opera Fire,,2017-04-30 15:23:00+00:00,,,c254df3f-a241-4983-a880-e12944a9f7b2,2017,04,2017-04
689,1319.0,2017,Kern,15,,,35.76,-118.406,Caldwell Fire,,2017-09-01 14:37:00+00:00,,,340e471a-a37e-47dd-90da-6c9f35b7eb3b,2017,09,2017-09
690,1286.0,2017,Sacramento,34,,,38.5181,-121.104,Latrobe Fire,,2017-07-26 14:45:00+00:00,,,8cf9e7dc-74b9-4b97-9a03-f523f3eff56f,2017,07,2017-07
691,1200.0,2017,Kern,15,,,35.382979999999996,-118.80123,Tarina Fire ,,2017-06-30 13:49:00+00:00,,,4ac3161f-79e7-494f-88e4-72a69ef1d96b,2017,06,2017-06
692,1088.0,2017,San Diego,37,,,33.402411,-117.402445,Buffalo Fire,,2017-10-17 10:19:00+00:00,,,081c7307-b328-4b64-869a-dce8718bab11,2017,10,2017-10
693,1083.0,2017,Kern,15,,,34.94373,-119.44751000000001,Hudson Fire,,2017-07-18 11:45:00+00:00,,,27759042-9df3-4d57-951e-f5727bcf013f,2017,07,2017-07
694,1044.0,2017,Riverside,33,,,33.98212,-117.30819,Blaine Fire,,2017-08-13 16:10:00+00:00,,,c57ff6c2-e5df-48c5-831c-1dbad73df5ef,2017,08,2017-08
695,1035.0,2017,Madera,20,,,37.216159999999995,-119.48066999999999,Mission Fire,,2017-09-03 13:06:00+00:00,,4.0,297d6516-ce4f-407d-93f8-9669dc6fd392,2017,09,2017-09
696,1020.0,2017,Plumas,32,,,39.75371,-120.1397,Chilcoot Fire,,2017-08-06 15:32:00+00:00,,,d3213d2a-4b10-4eef-b8df-bdebc5cd948f,2017,08,2017-08
697,1000.0,2017,San Diego,37,,,33.34988,-117.39818000000001,Range Fire,,2017-05-25 18:15:00+00:00,,,bd671dbd-dd3c-413e-b453-4002e382325d,2017,05,2017-05
698,995.0,2017,Shasta,45,14.0,,40.98352,-121.81623,Berry Fire,317.0,2017-09-12 06:58:00+00:00,,,4a015862-8ac1-4c91-aa4c-c9831630b75a,2017,09,2017-09
699,976.0,2017,Fresno,10,,,36.530836,-120.20659199999999,El Dorado Fire,,2017-04-28 15:40:00+00:00,,,17a7d561-bee7-454d-a0aa-ac450907f6fd,2017,04,2017-04
700,900.0,2017,Mendocino,23,,,39.30125,-123.28825,Grade Fire,,2017-07-16 14:51:00+00:00,,,95cd2f17-1278-4cc9-90f4-000e4eba415a,2017,07,2017-07
701,867.0,2017,Yuba,58,,,39.1234,-121.32956999999999,Beale Fire,,2017-08-20 14:44:00+00:00,,,f31a117a-572a-4956-9797-ad08e3933bb7,2017,08,2017-08
702,866.0,2017,Riverside,33,,,33.602470000000004,-117.34192,Wildomar Fire,,2017-10-26 12:34:00+00:00,,,561d4f1b-0827-48a9-8034-e783d2761945,2017,10,2017-10
703,859.0,2017,Lassen,18,,,39.888000000000005,-120.066,Poslin Fire,,2017-08-06 19:52:00+00:00,,,06664fe1-c56c-4a00-833c-f9f3f6d6d18f,2017,08,2017-08
704,821.0,2017,Nevada,29,,,39.245490000000004,-121.12791999999999,Lobo Fire (Wind Complex),,2017-10-09 00:01:00+00:00,2.0,48.0,29c37ab7-3af9-458f-b6d3-72023a8c1046,2017,10,2017-10
705,800.0,2017,Los Angeles,19,,,34.55607,-118.60703000000001,Lake Fire,,2017-06-17 13:55:00+00:00,,,c982daaa-a785-4dfc-a366-1950974028af,2017,06,2017-06
706,775.0,2017,San Luis Obispo,40,,,35.7908,-120.77485,Yankee Fire,,2017-08-11 16:06:00+00:00,,,e6308517-0b7c-4efb-9369-b9aa3fe3ad14,2017,08,2017-08
707,760.0,2017,Los Angeles,19,,,34.37443,-118.49343,Placerita Fire,,2017-06-25 12:47:00+00:00,,,c940ef85-44ce-4684-bce3-7cbbf180cefb,2017,06,2017-06
708,747.0,2017,Sierra,46,,,39.439721999999996,-120.027222,Farad Fire,,2017-07-10 13:02:00+00:00,,,61cc4072-7db6-4fd2-bc9a-652728780c67,2017,07,2017-07
709,690.0,2017,Tuolumne,55,,,37.905545000000004,-120.40813500000002,Jacksonville Fire,,2017-07-29 13:50:00+00:00,,,51e42770-97b4-4204-af57-8ab56992eb71,2017,07,2017-07
710,680.0,2017,Mariposa,22,,,37.37397,-119.83556000000002,Peak Fire,8.0,2017-09-03 13:10:00+00:00,,2.0,c7a0a280-17c9-409b-85f9-fdda301b6ede,2017,09,2017-09
711,670.0,2017,San Bernardino,36,,,34.14575,-117.17813000000001,Mart Fire,,2017-06-27 15:22:00+00:00,,,a3159a43-d38c-4655-9acf-371bc9a6213b,2017,06,2017-06
712,630.0,2017,Mariposa,22,1.0,,37.3762,-119.9646,Ben Fire,380.0,2017-06-28 15:49:00+00:00,,,d36387df-af2a-4b20-a94f-589fdccf67cd,2017,06,2017-06
713,562.0,2017,Modoc,25,,,41.85763,-121.29581,Battle Fire,,2017-06-28 13:50:00+00:00,,,a0ba8679-406a-491b-a20b-bba55d63bc5b,2017,06,2017-06
714,545.0,2017,Riverside,33,,,33.950359999999996,-116.88066,Mias Fire,,2017-08-14 15:45:00+00:00,,,c3ad74dc-6842-463f-8808-05161a8ba570,2017,08,2017-08
715,530.0,2017,Lassen,18,,,41.119890000000005,-120.74968,W-2 Fire,,2017-08-06 15:29:00+00:00,,,93fe220b-0458-4e26-827c-93883093681e,2017,08,2017-08
716,506.0,2017,Kern,15,,,35.4605,-118.85896000000001,Ming Fire,,2017-05-20 14:23:00+00:00,,,39967485-2cf1-4f0e-9cf1-ccfd25f6e2bf,2017,05,2017-05
717,486.0,2017,San Diego,37,,,33.3906,-117.32348,Deluz Fire,,2017-05-19 14:45:00+00:00,,,3d595f75-d59e-4453-b25c-48207b02f529,2017,05,2017-05
718,469.0,2017,Siskiyou,47,,,41.3975,-122.8428,Fay Fire,,2017-07-05 11:05:00+00:00,,,b383e4bd-6815-4624-936c-be57715ce50e,2017,07,2017-07
719,460.0,2017,San Luis Obispo,40,,,35.40357,-120.28036999999999,Red Fire,,2017-08-02 10:15:00+00:00,,,a1554868-0f98-41d4-9132-1f0bbf10b22c,2017,08,2017-08
720,460.0,2017,San Bernardino,36,,,34.09773,-117.10566999999999,Bridge Fire,,2017-07-14 14:23:00+00:00,,,1348f32a-510f-4ad3-971f-b75b9cf9f0c0,2017,07,2017-07
721,450.0,2017,Fresno,10,,,36.616986,-120.36934699999999,Monterey Fire,,2017-06-11 17:15:00+00:00,,,a9d270c5-aacb-4dad-a34e-ab28a7192248,2017,06,2017-06
722,444.0,2017,Santa Barbara,42,,,34.67403,-120.4393,Rucker Fire,,2017-09-29 14:42:00+00:00,,,f839c34f-de3b-4e79-9b4f-e3502557d32b,2017,09,2017-09
723,429.0,2017,Madera,20,,,37.14624,-120.01550900000001,Eastman Fire,,2017-09-18 16:04:00+00:00,,,32d7eab5-d948-4be0-af69-b233e311d2b9,2017,09,2017-09
724,426.0,2017,El Dorado,9,,,38.848,-120.287,Table Fire,,2017-10-13 13:16:00+00:00,,,2725461a-6ad1-43fd-8b83-5e219df4d558,2017,10,2017-10
725,422.0,2017,Los Angeles,19,,,34.09454,-118.48178,Skirball Fire,,2017-12-06 06:31:00+00:00,,,2aad53ef-d6c3-43dc-92e6-b2f9881ff161,2017,12,2017-12
726,416.0,2017,Tulare,54,,,36.22265,-119.06598000000001,Elephant Fire,,2017-07-20 19:16:00+00:00,,,0d93e84b-8460-4d5d-946c-630ade76747d,2017,07,2017-07
727,410.0,2017,Modoc,25,,,41.72163,-121.30451000000001,Dode Fire,,2017-07-13 15:23:00+00:00,,,f09f75ff-d9fe-4a25-89d0-75dc98d1fe30,2017,07,2017-07
728,400.0,2017,San Diego,37,,,32.84796,-116.85396000000001,Jennings Fire,,2017-07-11 13:45:00+00:00,,,04b54dc3-10a2-4fdf-bfa6-60a1fe2b0f7d,2017,07,2017-07
729,400.0,2017,Fresno,10,,,36.45491,-120.2445,Sonoma Fire,,2017-05-10 15:27:00+00:00,,,eca1021e-dfea-4dec-8470-c0eb7e4d479b,2017,05,2017-05
