UniqueId,Year-Month,Counties,AcresBurned,Month_x,COUNTY,MEDIAN_TMAX,MEAN_PRCP,cum_prcp
d805c9b9-da39-4771-965f-b3cd4c37c84b,2014-08,LosAngeles,274.0,8,LosAngeles,87.7,0.115740740740741,4.88072576655884
b5d32131-cf00-4e34-9e08-b74d68a3174f,2014-06,Tuolumne,269.0,6,Tuolumne,66.1,0.7,11.75
a794ecf9-2e8d-4721-a272-a3e66d2e7621,2014-09,Nevada,247.0,9,Nevada,78.75,1.004375,26.6783684640523
d2623c2c-ff3d-419e-a129-b3aa542c05c4,2014-07,SanDiego,217.0,7,SanDiego,86.5,0.0950537634408602,3.61438044549501
d4523b72-45cf-4de2-8ccf-3905f1dc8dbd,2014-09,Humboldt,210.0,9,Humboldt,78.7,3.33375,27.3334413351017
accb599e-35b8-4d5e-8d13-d0e4b0e4a1eb,2014-08,LosAngeles,190.0,8,LosAngeles,87.7,0.115740740740741,4.88072576655884
b454456c-1fa9-4766-b179-6df36b4d844b,2014-05,Lake,175.0,5,Lake,78.05,0.015,16.4836666666667
dcbc7afb-cdef-49a3-822e-20bbaa86a5d0,2014-07,Shasta,143.0,7,Shasta,96.1642857142857,0.0608695652173913,20.8116472697994
50567f4a-c56d-4d73-9855-f5d81fa74025,2014-06,Mariposa,130.0,6,Mariposa,82.9,0.058,11.4314285714286
7a5c1b23-ac7c-44de-8f1a-1866ea9bf617,2014-06,SantaClara,125.0,6,SantaClara,79.05,0.00333333333333333,7.58700918964077
a67fe9bc-b8ec-4ed1-a2e8-06623aab7039,2014-03,SanDiego,125.0,3,SanDiego,69.9,1.58779069767442,2.79496716826265
2b382ade-87e2-4cff-92f7-67328139d7eb,2014-06,Calaveras,120.0,6,Calaveras,76.2,0.0,15.6341666666667
072e04ed-1f34-45e8-b7c2-3788ebf3be4c,2014-01,Placer,120.0,1,Placer,51.0,1.70555555555556,1.70555555555556
1faad916-32b9-4cd0-94b8-dacfe71fa9f8,2014-04,Inyo,113.0,4,Inyo,75.2,0.0811111111111111,1.51555555555556
d529636e-33d0-484b-9c6f-093ba33736b7,2014-01,Fresno,106.0,1,Fresno,63.2,0.525333333333333,0.525333333333333
811b6ea7-2a1b-414b-90fa-9edc6db21d46,2014-05,SanDiego,105.0,5,SanDiego,78.8,0.0089247311827957,3.51932668205415
91669a3c-d533-4eaa-a8d7-505d55f89e46,2014-08,Modoc,101.0,8,Modoc,82.8,0.678,13.3085858585859
cd91c23b-9e4f-484f-bb5a-09881545da38,2014-09,Lake,100.0,9,Lake,86.15,0.46,16.9536666666667
58054798-7e26-4aa0-8af9-a4c91ebcca8b,2014-09,Riverside,100.0,9,Riverside,95.05,0.584615384615385,4.17286935286935
7e60b4f7-8497-4155-9879-a3198b2ce696,2014-09,ElDorado,94.0,9,ElDorado,75.3,1.800625,26.1795714285714
a856545c-5922-4d6a-bffb-2048188c0fa3,2014-06,Mariposa,90.0,6,Mariposa,82.9,0.058,11.4314285714286
06ae83a9-125e-4cf5-826e-8b541b2308fd,2014-06,Calaveras,85.0,6,Calaveras,76.2,0.0,15.6341666666667
605ac5e1-9903-45ba-872d-3d9c437457d7,2014-08,Nevada,84.0,8,Nevada,82.1,0.63875,25.6739934640523
f2d201e0-515b-4df7-96f4-0ff840da4ed3,2014-08,SantaClara,80.0,8,SantaClara,80.45,0.00611111111111111,7.59867585630744
dc1a83b0-500c-440f-85d7-7090884f5487,2014-07,ContraCosta,80.0,7,ContraCosta,83.8,0.0115384615384615,10.0287296037296
eb9797e5-4caa-4514-8098-6bd120c0e3c6,2014-09,Mariposa,79.0,9,Mariposa,85.0,0.887142857142857,12.4952380952381
7ac5c3c7-ba1d-47c4-8678-727729c51465,2014-07,Riverside,78.0,7,Riverside,95.6,0.072962962962963,2.84492063492063
0bc42201-27c2-4b3d-a329-ce44bc1261d9,2014-07,Shasta,75.0,7,Shasta,96.1642857142857,0.0608695652173913,20.8116472697994
91c3081d-33b4-46f2-8774-032c57f0f6a2,2014-04,Monterey,75.0,4,Monterey,70.7,1.35941176470588,7.77119362745098
9c21bb74-e919-403c-8a43-05f561669e4e,2014-07,Butte,72.0,7,Butte,93.65,0.0190909090909091,18.1220629370629
726710bb-32d4-46bf-9729-7f3396defcf0,2014-09,Tuolumne,70.0,9,Tuolumne,64.8,0.94,15.53
9487beeb-6c40-46fc-b4b3-a353a688a826,2014-07,Kern,70.0,7,Kern,99.2,0.00363636363636364,2.72255449229133
45cf54ae-c166-4f81-816f-2e0ef959a56e,2014-06,Solano,70.0,6,Solano,92.5,0.0,11.71
5463296a-0cfa-46a1-bd8a-dfbf1afc996b,2014-09,Inyo,65.0,9,Inyo,89.05,0.222222222222222,2.52365079365079
a44b9e07-680d-4857-9d27-834363373a83,2014-09,Mendocino,62.0,9,Mendocino,82.93,1.45363636363636,23.4011363636364
42af9060-4b93-4919-bd89-9fe684b41fd3,2014-01,Butte,60.0,1,Butte,65.4,0.492307692307692,0.492307692307692
edff6f87-80b8-4c0d-8f6a-45c6e798b7fa,2014-03,Riverside,57.0,3,Riverside,76.6,1.32481481481481,2.18481481481481
36076476-0b5d-445a-a82b-27f953f3dde1,2014-05,SanDiego,56.0,5,SanDiego,78.8,0.0089247311827957,3.51932668205415
2c241790-d062-4b15-9a25-8e511c0febab,2014-05,Shasta,50.0,5,Shasta,78.5923076923077,0.483636363636364,20.6338211828429
f5552e75-f74c-4bc0-99b8-6c66ee8cde3d,2014-10,SanBernardino,48.0,10,SanBernardino,84.6,0.0157575757575758,3.78475039184953
1df51ee3-c15a-4266-bf3d-d52272189cff,2014-07,SanLuisObispo,47.0,7,SanLuisObispo,88.7,0.003,7.656
857e832f-17bd-4ad2-8789-99b003187049,2014-06,Fresno,40.0,6,Fresno,90.3,0.00142857142857143,5.31315476190476
61506ea2-3f16-4aa6-ba54-d7788c3a2b35,2014-07,Nevada,38.0,7,Nevada,89.5,0.675882352941176,25.0352434640523
0567f7bd-c345-4124-9526-b8f88a938b01,2014-08,Humboldt,37.0,8,Humboldt,81.8,0.0265384615384615,23.9996913351017
fc0e054f-887f-4bb5-87af-bde461bf4e4a,2014-06,Riverside,31.0,6,Riverside,90.6,0.000357142857142857,2.77195767195767
279d9058-7545-488b-8a83-51b12e60cb47,2014-07,Siskiyou,30.0,7,Siskiyou,92.7708333333333,0.3725,10.116306561086
da607cd1-32fc-44c0-bd7a-ba14ad0a14cc,2014-07,ElDorado,30.0,7,ElDorado,85.1,0.43125,23.7526964285714
d5cb2477-6627-4ef6-bab1-d0eecc4ad12a,2014-05,SanDiego,29.0,5,SanDiego,78.8,0.0089247311827957,3.51932668205415
7e564dd5-1d4e-4999-8aea-93691ad314ac,2014-09,Napa,27.0,9,Napa,83.7,0.5,15.8014285714286
6e986794-095c-4ba4-a129-cc45ab69d4ec,2014-09,Ventura,25.0,9,Ventura,86.35,0.000833333333333333,5.31990326340326
952443ab-3af0-431d-9040-c73a45925401,2014-08,Shasta,25.0,8,Shasta,91.24,0.273913043478261,21.0855603132777
ccc2ec2b-4941-4bbd-ae60-be6706d97f13,2014-06,Fresno,25.0,6,Fresno,90.3,0.00142857142857143,5.31315476190476
0b2d503c-7bd5-45e7-b029-61306ae6e7c0,2014-09,ElDorado,20.0,9,ElDorado,75.3,1.800625,26.1795714285714
64812487-ac4c-40da-b069-2884d7a04675,2014-08,SanDiego,20.0,8,SanDiego,84.8,0.303033707865168,3.91741415336017
4f7bb6c9-8b10-4892-89a8-d2b78931aa10,2014-01,Humboldt,18.0,1,Humboldt,58.25,1.98689655172414,1.98689655172414
62c2a563-1768-4c94-ac71-694a553cfdf8,2014-07,Trinity,15.0,7,Trinity,98.8,0.0,14.05
e22ad5eb-2085-4a09-887f-fc54756527ce,2014-07,Placer,14.0,7,Placer,82.7,0.186111111111111,22.2000309597523
43bd24a5-fe63-4a1f-bb61-75d201f2c829,2014-06,Riverside,14.0,6,Riverside,90.6,0.000357142857142857,2.77195767195767
a2da7754-e907-48f2-a023-0a3053cf2903,2014-08,Madera,10.0,8,Madera,94.6,0.00555555555555556,7.70738888888889
9617f422-bb7b-41ae-8ad6-670ffff875ab,2014-08,Napa,6.0,8,Napa,84.85,0.0314285714285714,15.3014285714286
da500577-e558-4446-832f-0e537cc55204,2014-08,Siskiyou,0.0,8,Siskiyou,87.1666666666667,0.322,10.438306561086
8c788c0a-d1fc-46d7-a17c-23f786831f7d,2015-07,Fresno,151623.0,7,Fresno,92.0,0.289230769230769,4.27527472527473
7c83452f-e6f0-47af-aa25-1d0fff3a594f,2015-07,Trinity,77081.0,7,Trinity,94.0,1.99,10.81
23e85238-2966-452c-8f21-fa93a51e889b,2015-07,Lake,69438.0,7,Lake,90.2,0.515,9.50333333333333
33e56fb3-20fc-47a5-810c-6fccef8400be,2015-07,Trinity,36503.0,7,Trinity,94.0,1.99,10.81
17616590-ce26-4c73-bf81-70d338d027ce,2015-06,SanBernardino,31359.0,6,SanBernardino,94.0,0.115588235294118,2.84222044499618
450e1ea6-2ed7-4df2-b533-698b0c86dd40,2015-07,DelNorte,30361.0,7,DelNorte,72.4,0.095,28.0581428571429
7243645e-960d-4422-a281-cc6b42ca8938,2015-07,Trinity,29416.0,7,Trinity,94.0,1.99,10.81
94a7ae52-fed9-4997-b972-1761aa4b89ca,2015-08,Lake,25118.0,8,Lake,89.45,0.0133333333333333,9.51666666666667
293c6467-7b2e-43a3-94c1-41cec4339b67,2015-08,Lassen,10570.0,8,Lassen,84.5,0.3075,9.48416666666667
c4da9583-d7ad-4d8c-834c-3688c1bf3949,2015-08,DelNorte,7509.0,8,DelNorte,71.4,1.3075,29.3656428571429
7ed61f45-7e2b-449b-8ead-d34b75a5e818,2015-02,Inyo,7000.0,2,Inyo,66.8,0.305555555555556,0.473555555555556
8650f48d-5ea2-4dfc-96d2-f0d3f300b1e4,2015-07,Madera,5702.0,7,Madera,93.1,0.442222222222222,5.21182012432012
5bc18279-c038-4c2a-926c-433fe3cd4287,2015-07,Humboldt,4883.0,7,Humboldt,83.35,0.237391304347826,17.3820189705884
a063b897-28aa-43e5-b608-1b79f770050c,2015-07,Modoc,4863.0,7,Modoc,80.5,2.073,10.2296565656566
3d81d2e5-d6e5-4368-864b-a9e29e7e5022,2015-07,SanBernardino,4250.0,7,SanBernardino,91.6,1.173125,4.01534544499618
a195c911-2179-4591-ab00-e67297f2db04,2015-08,Mono,3676.0,8,Mono,79.65,0.313333333333333,13.0259090909091
8fc920eb-ca45-4d77-9a92-1326eca602d6,2015-08,Alameda,2700.0,8,Alameda,78.35,0.0135,4.4507163263891
fde8f46b-0225-4489-be2d-68453a524190,2015-08,SanLuisObispo,2446.0,8,SanLuisObispo,88.9,0.0,5.15947474747475
d6b4bed4-f3d6-488a-a2fb-54c7cbfbd8b3,2015-07,Nevada,2304.0,7,Nevada,82.1,0.656666666666667,11.9414791881665
8049295f-23fe-4c7e-9be1-cded644dc737,2015-08,SanDiego,1850.0,8,SanDiego,87.95,0.0244186046511628,5.77845735777995
99cea36f-5797-409d-8be9-8140b2e63320,2015-06,SanLuisObispo,1791.0,6,SanLuisObispo,90.0,0.0211111111111111,3.67947474747475
26c17f1d-6524-44b2-b126-4d411ba823c8,2015-07,Merced,1450.0,7,Merced,94.4,0.016,2.10533333333333
506eefb2-cae3-48dd-bd92-315ad1782184,2015-07,Merced,1333.0,7,Merced,94.4,0.016,2.10533333333333
1f54817c-8832-4a47-8ede-ab8072f52677,2015-09,Monterey,1086.0,9,Monterey,83.4,0.026,3.78001715686275
8e3c0b14-01e5-4c41-8641-ff987ac10ad9,2015-04,Riverside,1049.0,4,Riverside,78.55,0.353939393939394,2.10433210784314
f7067bff-efb4-4ca6-a627-6145836857ec,2015-09,Butte,1042.0,9,Butte,86.3,0.24,7.19
fa8ba2dd-c9f7-454a-870b-1b39c0d8b31a,2015-06,Madera,920.0,6,Madera,93.3,0.055,4.7695979020979
88e1ae5b-593f-4d0d-958d-bd56a877a535,2015-10,Butte,860.0,10,Butte,78.7,0.407142857142857,7.59714285714286
0eed7005-6ace-4eb2-8919-eb131c246f84,2015-09,Lake,673.0,9,Lake,84.95,0.326666666666667,9.84333333333333
8e71e23c-6161-480e-b8ca-f03147475e4d,2015-10,SanBenito,670.0,10,SanBenito,81.55,0.358571428571428,3.55571428571429
592f14da-405c-4e6d-a83b-8937322524ad,2015-08,Riverside,543.0,8,Riverside,96.0,0.0174193548387097,4.41249009904548
f1b8fec0-ff6c-413d-bedb-d2e9c9ffb764,2015-02,Mono,509.0,2,Mono,53.9,3.1475,3.36666666666667
3a9bd55c-a384-402b-b673-2563200ce59e,2015-06,Madera,500.0,6,Madera,93.3,0.055,4.7695979020979
d01b8e54-43e5-4643-8742-a14e1c2980f8,2015-09,Mariposa,415.0,9,Mariposa,85.1,0.191428571428571,7.73761904761905
e61d1b0b-4f19-460a-a6ac-e83a6e0a05a9,2015-06,LosAngeles,415.0,6,LosAngeles,84.7,0.0459183673469388,3.81954706882753
7428460d-f47d-45c0-8a86-3fb653829860,2015-07,Butte,400.0,7,Butte,90.55,0.0446153846153846,6.89833333333333
0011ce0f-5493-4bef-b6e1-4674a0393b0c,2015-08,LosAngeles,374.0,8,LosAngeles,89.65,0.0008,4.69180540216086
c3f64286-b2a0-4ab1-9f6b-d934d5b82228,2015-07,Amador,355.0,7,Amador,88.6,0.076,12.4832619047619
15b01fbd-1962-4092-bcc4-d95ab7fafea2,2015-08,LosAngeles,300.0,8,LosAngeles,89.65,0.0008,4.69180540216086
186f5cdd-aa7d-4f9e-84ae-83112801c790,2015-06,Alameda,300.0,6,Alameda,76.75,0.214736842105263,4.4007163263891
7e1e0693-4690-4d11-afe6-74652d68c3ef,2015-08,Ventura,282.0,8,Ventura,88.5,0.0,4.45641919191919
316804d6-471a-4c73-8b05-89b8abc8eeac,2015-05,Merced,275.0,5,Merced,79.9,0.316,2.08933333333333
7c162fbf-922c-4128-9e30-a1e8848e15ab,2015-05,Alameda,242.0,5,Alameda,65.45,0.228,4.18597948428383
8c030522-da26-492f-80e2-a249e741d9cb,2015-07,Mendocino,227.0,7,Mendocino,86.29,0.2575,11.4573484848485
f58b224d-b7d2-4311-9d65-c7440a1ceb53,2015-09,SantaClara,215.0,9,SantaClara,82.0,0.00210526315789474,5.31680628654971
02d470c1-bf41-4ff9-9424-f680cef5bbbc,2015-08,Lake,215.0,8,Lake,89.45,0.0133333333333333,9.51666666666667
ca7da36b-1951-4d52-92b2-1a0b04aab586,2015-07,Orange,214.0,7,Orange,82.25,0.915555555555555,4.75698287385129
efe937e3-8b63-4495-b578-e2582fb2166d,2015-07,Shasta,212.0,7,Shasta,90.6533333333334,0.400833333333333,11.9496471014493
f3765dfa-fa7b-47d7-8914-a032f229a892,2015-06,SantaBarbara,211.0,6,SantaBarbara,73.7,0.398461538461538,3.02602564102564
55a1ec97-90fb-48df-8414-203b91adcd76,2015-07,Tuolumne,204.0,7,Tuolumne,66.9,1.52,12.22
0c9948a7-98ad-4b42-888e-a7c2a4f536fa,2015-07,LosAngeles,200.0,7,LosAngeles,83.85,0.871458333333333,4.69100540216086
b3062936-6b2f-4177-b3f6-0fc288049339,2015-02,Siskiyou,200.0,2,Siskiyou,55.15,5.93076923076923,6.7724358974359
652938d9-2f23-41d8-a49c-30b218594762,2015-07,ContraCosta,195.0,7,ContraCosta,80.3,0.015,4.90707326007326
4c10bd30-e348-430c-9f12-932c8a03f6f8,2015-08,Ventura,186.0,8,Ventura,88.5,0.0,4.45641919191919
8b35629f-50f4-4b32-b286-ce48cb1200e7,2015-07,Siskiyou,181.0,7,Siskiyou,86.8391304347826,0.951818181818182,11.5021130536131
fc2ea6bf-e925-49f9-8390-9997c01b612d,2015-06,SanDiego,171.0,6,SanDiego,82.4,0.0633707865168539,4.43292764201768
9a3df964-7794-411c-9043-967476fe77e6,2015-09,Fresno,170.0,9,Fresno,88.8,0.1375,4.41277472527473
33b7d824-9803-4c07-8231-9cf210e34417,2015-08,Kern,167.0,8,Kern,96.8,0.00315789473684211,3.70156475748194
d7757da4-f9e1-451f-8316-26065888dfc2,2015-07,SanDiego,167.0,7,SanDiego,82.4,1.32111111111111,5.75403875312879
aece9ff6-ddfd-4240-bb7a-894831d1a67d,2015-06,Ventura,164.0,6,Ventura,84.8,0.132222222222222,3.63914646464646
8be9d271-ed9c-4bc9-9c22-4eff8956ab7b,2015-07,Humboldt,158.0,7,Humboldt,83.35,0.237391304347826,17.3820189705884
b5fa450f-9b84-4d90-9956-bda9dfe32f28,2015-06,Yuba,158.0,6,Yuba,82.3,0.085,8.7835
28b81794-bb66-466e-b9dc-337c47be5678,2015-07,Solano,150.0,7,Solano,95.6,0.0,5.5
1a06d125-d5c1-46bc-b8d4-08f31246f246,2015-07,Riverside,150.0,7,Riverside,90.05,1.46545454545455,4.39507074420677
cbaa4a28-c732-4c11-9d44-7da6c3bd8e42,2015-08,Humboldt,146.0,8,Humboldt,81.3,0.4425,17.8245189705884
84cb525c-7a90-4d31-8d55-d9729c05b286,2015-04,Plumas,137.0,4,Plumas,62.1,1.83428571428571,8.75339285714286
0f537c6f-8a74-48f4-9fbf-ad00942ffba0,2015-06,Madera,135.0,6,Madera,93.3,0.055,4.7695979020979
da522578-443a-4c52-a9bb-d72bbb84dcdb,2015-08,Trinity,128.0,8,Trinity,92.1,0.0,10.81
a4df2aae-dab6-4531-b4f4-a535f77b483f,2015-06,SanJoaquin,122.0,6,SanJoaquin,92.95,0.132222222222222,3.53333333333333
0da79ccb-9701-4c27-8831-f10593fb8a90,2015-07,Modoc,116.0,7,Modoc,80.5,2.073,10.2296565656566
fe668595-0980-4f41-af0c-3f14c4d391c2,2015-08,Calaveras,114.0,8,Calaveras,81.6,0.0,10.9633333333333
72c7a5c9-82c2-44c4-8bf2-241fb36e1ee7,2015-08,Tuolumne,112.0,8,Tuolumne,71.0,1.22,13.44
a0d1975a-fe2c-411d-93c0-13b479eee916,2015-06,Lassen,111.0,6,Lassen,83.0,0.396666666666667,8.16266666666667
20348e67-4eac-42ae-ad4e-57ca0add2914,2015-09,Sacramento,110.0,9,Sacramento,89.5,0.0158333333333333,5.60263736263736
38fd77e5-9688-42b4-b092-f517e75ef7a8,2015-06,Placer,110.0,6,Placer,76.4,0.830625,11.2055297127623
dbd39ec2-546c-4afc-9ff2-b1939eead03e,2015-09,Shasta,109.0,9,Shasta,85.2583333333333,0.8275,12.8097557971014
40f44488-051f-4412-a577-c932f2ce751d,2015-09,Tuolumne,108.0,9,Tuolumne,66.0,0.24,13.68
897d01d8-dd38-43e2-bcd6-fa62aac03318,2015-10,Butte,104.0,10,Butte,78.7,0.407142857142857,7.59714285714286
ff28ce24-a13b-4903-85de-faec825de35b,2015-06,SanBernardino,100.0,6,SanBernardino,94.0,0.115588235294118,2.84222044499618
9569dcd6-c94f-4849-a90a-db58bfc77bee,2015-09,Monterey,95.0,9,Monterey,83.4,0.026,3.78001715686275
598a3d54-ce60-466e-b44f-0e7c8f9e4ff5,2015-07,SanLuisObispo,95.0,7,SanLuisObispo,87.0,1.48,5.15947474747475
8232dfd5-eda3-4766-83ec-83365cf21d93,2015-07,Shasta,90.0,7,Shasta,90.6533333333334,0.400833333333333,11.9496471014493
45a0a39f-b4b0-409c-9057-0942c567b7c3,2015-06,SanDiego,80.0,6,SanDiego,82.4,0.0633707865168539,4.43292764201768
c5e798e2-cba3-4d9a-aa19-389f845bf877,2015-06,Riverside,80.0,6,Riverside,91.85,0.0409090909090909,2.92961619875223
12f68592-30e3-461c-b489-bc99ba52a38a,2015-07,Modoc,77.0,7,Modoc,80.5,2.073,10.2296565656566
dfd02b2e-7e2d-4636-a178-0ebff2d170c8,2015-08,Shasta,75.0,8,Shasta,90.65,0.0326086956521739,11.9822557971014
259d9359-0cc2-4058-bfc2-f28ab2a540f4,2015-07,Shasta,75.0,7,Shasta,90.6533333333334,0.400833333333333,11.9496471014493
74635a69-f34f-4c6e-9e09-1a32d732bb42,2015-07,ElDorado,75.0,7,ElDorado,78.7,0.628888888888889,13.1748985208118
8581f0b0-92da-4ce1-8d6f-e32557515a1e,2015-07,Butte,75.0,7,Butte,90.55,0.0446153846153846,6.89833333333333
3435fd06-f77e-42c3-8fa5-261cf0cb828c,2015-09,Butte,72.0,9,Butte,86.3,0.24,7.19
bd869df0-5333-4b9f-957f-b3d563f09f94,2015-08,Siskiyou,69.0,8,Siskiyou,86.425,0.100833333333333,11.6029463869464
17b99f78-78b8-4bd1-90fc-5d9c3cb61b95,2015-06,Kern,67.0,6,Kern,95.0,0.0538888888888889,2.78723039215686
d95a4f8c-008a-4691-b1b2-9173b4dca34d,2015-08,SanBernardino,65.0,8,SanBernardino,97.4,0.0474193548387097,4.06276479983489
77b8e450-18b2-4fc4-a9d0-403594095482,2015-07,Fresno,60.0,7,Fresno,92.0,0.289230769230769,4.27527472527473
1ca8b1e7-5590-448b-86ba-6dfa4937baa6,2015-06,Lassen,60.0,6,Lassen,83.0,0.396666666666667,8.16266666666667
2d114fe4-57c1-4ac1-a9ec-923dde4d9292,2015-06,Riverside,60.0,6,Riverside,91.85,0.0409090909090909,2.92961619875223
8d98f943-8a04-4ad5-b884-84986a521c3f,2015-06,Mariposa,60.0,6,Mariposa,88.0,0.181428571428571,6.51904761904762
e2077d05-1f06-4939-8857-9f630a4b722e,2015-06,Amador,60.0,6,Amador,86.15,0.118333333333333,12.4072619047619
6c5fcfc7-659a-44ee-b225-c4ae919882e7,2015-08,Shasta,59.0,8,Shasta,90.65,0.0326086956521739,11.9822557971014
e4223f98-44fa-44bd-9ec9-3219206068d2,2015-10,Siskiyou,58.0,10,Siskiyou,72.0130434782609,0.59,12.3974918414918
d0875efe-54fb-4cc2-b647-4f4d210df118,2015-08,SanBernardino,55.0,8,SanBernardino,97.4,0.0474193548387097,4.06276479983489
3cc1aa4c-b87d-4b4d-99b1-83dc56291b33,2015-08,SanDiego,55.0,8,SanDiego,87.95,0.0244186046511628,5.77845735777995
c8fb2c4c-2275-4ad1-aef3-859e332a1a47,2015-07,SanBernardino,54.0,7,SanBernardino,91.6,1.173125,4.01534544499618
418c9abb-935a-4157-91a3-f511c197785b,2015-06,Alameda,53.0,6,Alameda,76.75,0.214736842105263,4.4007163263891
f136ba8d-f6bb-4bad-9815-1d56f9dc8650,2015-08,SantaBarbara,52.0,8,SantaBarbara,80.7,0.000769230769230769,3.3075641025641
3f31752f-4f51-4705-9fe4-50beec88a0e8,2015-11,Ventura,50.0,11,Ventura,70.25,0.0766666666666667,5.33808585858586
9f031bfa-47bc-4fee-aca1-988462d6ab53,2015-07,Mendocino,50.0,7,Mendocino,86.29,0.2575,11.4573484848485
e1ad9125-1179-4d00-891b-7b62699069d0,2015-09,Kern,45.0,9,Kern,92.25,0.07625,3.77781475748194
a6143c76-aa03-4161-bf5e-4d8e4a1136d2,2015-07,Alameda,45.0,7,Alameda,77.8,0.0365,4.4372163263891
8e9dca1d-9ae9-4fc3-89ab-815a4d3f09cc,2015-06,Fresno,45.0,6,Fresno,91.9,0.156923076923077,3.98604395604396
ff70bb48-8823-49d9-b6cd-935cc407aacb,2015-07,Modoc,43.0,7,Modoc,80.5,2.073,10.2296565656566
10a86822-77a8-45b1-8caf-aefd7b679db5,2015-06,SantaClara,42.0,6,SantaClara,79.1,0.0742105263157895,5.28636769005848
75c14933-9916-4dfe-ac66-7d98706a5172,2015-09,Lassen,40.0,9,Lassen,78.1,0.062,9.54616666666666
dff0f39c-bed4-4910-9c22-d9ccd4142809,2015-07,Solano,40.0,7,Solano,95.6,0.0,5.5
e3272697-2587-45ac-b525-76b85fabaa90,2015-06,Napa,38.0,6,Napa,86.1,0.0833333333333334,6.66047619047619
2513b19f-3509-4e0f-8d87-85785061af02,2015-06,Napa,36.0,6,Napa,86.1,0.0833333333333334,6.66047619047619
5046e2ed-e2c3-4932-8f89-64dcdf19022d,2015-09,Trinity,35.0,9,Trinity,87.1,0.57,11.38
a4e4603a-f0fc-4d7a-845b-6c668bfcb81e,2015-07,ElDorado,35.0,7,ElDorado,78.7,0.628888888888889,13.1748985208118
56dc8f9c-98e5-4aad-b3e9-bbee503b29e9,2015-06,Mendocino,35.0,6,Mendocino,86.35,0.055,11.1998484848485
c27d03c6-361e-44b3-8335-a1fe06f88fd7,2015-09,Nevada,30.0,9,Nevada,80.1,0.145625,12.1864791881665
bb500714-470e-4529-a15a-11d96e85cc68,2015-08,Lassen,30.0,8,Lassen,84.5,0.3075,9.48416666666667
139766ba-33ac-442e-9a6b-b78d270c110a,2015-08,Yuba,30.0,8,Yuba,84.7,0.046,8.8775
f843961b-2c26-427d-87ba-0bde7ce9ecba,2015-11,Ventura,29.0,11,Ventura,70.25,0.0766666666666667,5.33808585858586
ee7ec0f0-4f5d-4fe1-b2fa-bc15f91519b3,2015-07,Placer,26.0,7,Placer,76.2,0.512352941176471,11.7178826539388
a80b8ab7-eba5-4ef7-9992-0cf828138f1b,2015-07,SanDiego,25.0,7,SanDiego,82.4,1.32111111111111,5.75403875312879
296fc88f-e646-4c89-9b46-3ac0f88ff910,2015-07,SanBenito,25.0,7,SanBenito,81.5,0.0,3.12
98b0706c-ac34-4d9a-9ceb-55996099daed,2015-07,SanDiego,25.0,7,SanDiego,82.4,1.32111111111111,5.75403875312879
f251d96b-f29d-46eb-be0a-9f431837d8f5,2015-07,ElDorado,25.0,7,ElDorado,78.7,0.628888888888889,13.1748985208118
794934ea-f2b0-4b88-b853-3f2510654e09,2015-06,Mariposa,25.0,6,Mariposa,88.0,0.181428571428571,6.51904761904762
a992b7d3-64d5-420e-8c26-0ded8f828414,2015-06,Lake,25.0,6,Lake,90.55,0.1025,8.98833333333333
9987126f-9cfe-4cae-baf6-8b0d82969e51,2015-06,Riverside,25.0,6,Riverside,91.85,0.0409090909090909,2.92961619875223
098eb80f-1ecb-489d-baef-1440fa0e98d6,2015-07,Siskiyou,24.0,7,Siskiyou,86.8391304347826,0.951818181818182,11.5021130536131
58dda3b8-3643-4f73-bee0-0a4cae0cb079,2015-07,Mendocino,23.0,7,Mendocino,86.29,0.2575,11.4573484848485
909d6135-070c-4e3b-ba22-23877fb603c3,2015-08,Lake,22.0,8,Lake,89.45,0.0133333333333333,9.51666666666667
fbd3c0a8-7191-473c-bb05-43616711b6c5,2015-10,SantaBarbara,21.0,10,SantaBarbara,81.0,0.283076923076923,3.74230769230769
48284911-67cd-4394-8aad-053d3b2cf5db,2015-07,Riverside,21.0,7,Riverside,90.05,1.46545454545455,4.39507074420677
ccd896f2-f071-4d26-ba9b-f413de4d6b77,2015-06,Humboldt,20.0,6,Humboldt,80.8,0.161818181818182,17.1446276662406
7c98e8db-6a6a-4f66-bfe7-7d24e926c986,2015-06,Napa,19.0,6,Napa,86.1,0.0833333333333334,6.66047619047619
64fa2a72-b964-421d-b88f-5ac2e37647d4,2015-07,Shasta,18.0,7,Shasta,90.6533333333334,0.400833333333333,11.9496471014493
0a645cbe-2d5a-4e2b-80c9-cb9167641cca,2015-07,Humboldt,16.0,7,Humboldt,83.35,0.237391304347826,17.3820189705884
3e699b76-7a4b-4b5d-a391-89b640953195,2015-07,Trinity,0.0,7,Trinity,94.0,1.99,10.81
470d19d4-384d-497a-9770-cd2e2a3f3196,2015-06,Alpine,0.0,6,Alpine,68.05,1.07444444444444,13.4133333333333
977ac7ce-4204-4cd3-9f89-727142165261,2016-07,Monterey,132127.0,7,Monterey,76.7,0.0105882352941176,14.3014752321981
91816ff6-d4ec-4f31-8d40-bf2538aca09b,2016-06,Kern,48019.0,6,Kern,93.7,0.0005,5.37085008469791
040d03d0-fbdd-438c-8174-f81e4a1bba57,2016-08,SanLuisObispo,46344.0,8,SanLuisObispo,89.7,0.0,11.6678787878788
