"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-02",,,"0.37",",,,7","51.9",",7","63.2",",,,7","40.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-03",,,"0.56",",,,7","58.1",",7","69.1",",,,7","47.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-04",,,"0.80",",,,7","64.0",",7","76.6",",,,7","51.4",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-05",,,"0.04",",,,7","67.3",",7","80.0",",,,7","54.6",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-06",,,"0.12",",,,7","71.9",",7","86.1",",,,7","57.8",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-07",,,"0.00",",,,7","73.0",",7","88.0",",,,7","58.0",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-08",,,"0.00",",,,7","72.4",",7","85.4",",,,7","59.5",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-09",,,"0.70","1,,,7","71.3","3,7","83.3","3,,,7","59.4","3,,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-10",,,"0.00","1,,,7","63.2","1,7","76.3","1,,,7","50.2","1,,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-11",,,"1.49",",,,7","57.4","1,7","68.0","1,,,7","46.7","1,,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2013-12",,,"0.52",",,,7","47.8",",7","59.6",",,,7","36.0",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-01",,,"0.11",",,,7","53.8",",7","66.3",",,,7","41.3",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-02",,,"4.57",",,,7","55.3","1,7","63.9","1,,,7","46.7",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-03",,,"1.88",",,,7","60.0",",7","70.6",",,,7","49.5",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-04",,,"1.65",",,,7","62.4",",7","74.0",",,,7","50.7",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-05",,,"0.00",",,,7","68.4",",7","81.7",",,,7","55.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-06",,,"0.00",",,,7","71.9",",7","86.8",",,,7","56.9",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-07",,,"0.03",",,,7","74.1","1,7","87.8","1,,,7","60.4",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-08",,,"0.07",",,,7","73.3",",7","86.6",",,,7","60.1",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-09",,,"0.36",",,,7","72.6",",7","84.7",",,,7","60.4",",,,7"
"USC00041967","CONCORD WASTEWATER PLANT, CA US","37.9833","-122.0692","12.2","2014-10",,,"0.50",",,,7","68.3",",7","80.9",",,,7","55.7",",,,7"
